2022-02-18:13:17:12,455 ERROR    This record contains bad characters
2022-02-18:13:17:13,112 INFO     File moved from <Blob: gce-file-test-utf, ascii_test.txt, None> to ascii_test.txt
2022-02-18:13:17:13,645 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SIEMS_OU1_assignment_rules_utf8.csv, 1643718597178075> from the bucket gce-master-data is readable
2022-02-18:13:17:13,667 ERROR    This record contains bad characters
2022-02-18:13:17:14,287 INFO     File moved from <Blob: gce-file-test-utf, ascii_test.txt, None> to ascii_test.txt
2022-02-18:13:19:00,498 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-18:13:19:00,956 ERROR    This record contains bad characters
2022-02-18:13:19:01,584 INFO     File moved from <Blob: gce-file-test-utf, ascii_test.txt, None> to ascii_test.txt
2022-02-18:13:19:03,752 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SCD_personen_utf8.txt, 1643718576855495> from the bucket gce-master-data is readable
2022-02-18:13:19:33,554 ERROR    This record contains bad characters
2022-02-18:13:19:34,232 INFO     File moved from <Blob: gce-file-test-utf, ascii_test.txt, None> to ascii_test.txt
2022-02-18:13:19:34,707 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SIEMS_OU1_assignment_rules_utf8.csv, 1643718597178075> from the bucket gce-master-data is readable
2022-02-18:13:19:34,741 ERROR    This record contains bad characters
2022-02-18:13:19:35,374 INFO     File moved from <Blob: gce-file-test-utf, ascii_test.txt, None> to ascii_test.txt
2022-02-18:13:37:11,746 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-18:13:37:17,62 ERROR    This record contains bad characters
2022-02-18:13:37:17,735 INFO     File moved from <Blob: gce-file-test-utf, ascii_test.txt, None> to ascii_test.txt
2022-02-18:13:40:02,171 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-18:13:40:02,737 ERROR    This record contains bad characters
2022-02-18:13:40:03,374 INFO     File moved from <Blob: gce-file-test-utf, ascii_test.txt, None> to ascii_test.txt
2022-02-18:13:40:05,483 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SCD_personen_utf8.txt, 1643718576855495> from the bucket gce-master-data is readable
2022-02-18:13:40:27,993 ERROR    This record contains bad characters
2022-02-18:13:40:28,596 INFO     File moved from <Blob: gce-file-test-utf, ascii_test.txt, None> to ascii_test.txt
2022-02-18:13:40:29,13 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SIEMS_OU1_assignment_rules_utf8.csv, 1643718597178075> from the bucket gce-master-data is readable
2022-02-18:13:40:29,44 ERROR    This record contains bad characters
2022-02-18:13:40:29,715 INFO     File moved from <Blob: gce-file-test-utf, ascii_test.txt, None> to ascii_test.txt
2022-02-18:13:45:37,271 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-18:13:45:38,3 ERROR    This record contains bad characters
2022-02-18:13:45:56,369 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-18:13:45:57,2 ERROR    This record contains bad characters
2022-02-18:13:47:36,213 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-18:13:48:06,168 ERROR    This record contains bad characters
2022-02-18:13:51:36,829 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-18:13:52:35,885 ERROR    This record contains bad characters
2022-02-18:13:54:32,166 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-18:13:54:32,807 ERROR    This record contains bad characters
2022-02-18:13:56:58,895 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-18:13:56:59,581 ERROR    This record contains bad characters
2022-02-18:13:57:27,606 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-18:13:57:28,230 ERROR    This record contains bad characters
2022-02-18:13:58:31,643 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-18:13:58:32,325 ERROR    This record contains bad characters
2022-02-18:13:59:19,92 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-18:13:59:19,783 ERROR    This record contains bad characters
2022-02-18:14:00:43,505 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-18:14:00:44,107 ERROR    This record contains bad characters
2022-02-18:14:13:25,53 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-18:14:13:25,650 ERROR    This record contains bad characters
2022-02-18:14:14:46,227 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-18:14:14:46,858 ERROR    This record contains bad characters
2022-02-18:14:15:02,738 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-18:14:15:03,340 ERROR    This record contains bad characters
2022-02-22:11:31:45,637 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:11:32:31,91 ERROR    This record contains bad characters
2022-02-22:11:36:19,153 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:11:36:52,424 ERROR    This record contains bad characters
2022-02-22:11:41:04,785 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:11:41:05,393 ERROR    This record contains bad characters
2022-02-22:11:42:13,442 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:11:42:14,70 ERROR    This record contains bad characters
2022-02-22:11:43:41,399 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:11:43:42,0 ERROR    This record contains bad characters
2022-02-22:11:44:15,778 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:11:44:16,444 ERROR    This record contains bad characters
2022-02-22:11:44:41,315 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:11:44:41,906 ERROR    This record contains bad characters
2022-02-22:11:50:52,24 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:11:50:52,611 ERROR    This record contains bad characters
2022-02-22:11:50:55,464 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SCD_personen_utf8.txt, 1643718576855495> from the bucket gce-master-data is readable
2022-02-22:11:51:16,740 ERROR    This record contains bad characters
2022-02-22:11:51:20,219 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SIEMS_OU1_assignment_rules_utf8.csv, 1643718597178075> from the bucket gce-master-data is readable
2022-02-22:11:51:20,248 ERROR    This record contains bad characters
2022-02-22:11:56:37,262 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:11:56:37,863 ERROR    This record contains bad characters
2022-02-22:11:57:27,848 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:11:57:28,466 ERROR    This record contains bad characters
2022-02-22:11:58:25,891 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:11:59:16,623 ERROR    This record contains bad characters
2022-02-22:12:00:34,875 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:12:00:35,544 ERROR    This record contains bad characters
2022-02-22:12:00:38,481 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SCD_personen_utf8.txt, 1643718576855495> from the bucket gce-master-data is readable
2022-02-22:12:01:03,0 ERROR    This record contains bad characters
2022-02-22:12:01:06,216 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SIEMS_OU1_assignment_rules_utf8.csv, 1643718597178075> from the bucket gce-master-data is readable
2022-02-22:12:01:06,231 ERROR    This record contains bad characters
2022-02-22:12:14:49,686 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:12:15:37,131 ERROR    This record contains bad characters
2022-02-22:12:15:58,820 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SCD_personen_utf8.txt, 1643718576855495> from the bucket gce-master-data is readable
2022-02-22:12:24:16,411 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:12:24:58,718 ERROR    This record contains bad characters
2022-02-22:12:25:16,86 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SCD_personen_utf8.txt, 1643718576855495> from the bucket gce-master-data is readable
2022-02-22:12:34:41,272 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:12:34:42,58 ERROR    This record contains bad characters
2022-02-22:12:34:45,838 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SCD_personen_utf8.txt, 1643718576855495> from the bucket gce-master-data is readable
2022-02-22:12:35:10,685 ERROR    This record contains bad characters
2022-02-22:12:35:14,262 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SIEMS_OU1_assignment_rules_utf8.csv, 1643718597178075> from the bucket gce-master-data is readable
2022-02-22:12:35:14,284 ERROR    This record contains bad characters
2022-02-22:12:36:18,68 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:12:36:18,785 ERROR    This record contains bad characters
2022-02-22:12:36:24,149 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SCD_personen_utf8.txt, 1643718576855495> from the bucket gce-master-data is readable
2022-02-22:12:36:49,939 ERROR    This record contains bad characters
2022-02-22:12:36:52,659 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SIEMS_OU1_assignment_rules_utf8.csv, 1643718597178075> from the bucket gce-master-data is readable
2022-02-22:12:36:52,691 ERROR    This record contains bad characters
2022-02-22:12:47:58,347 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:12:47:58,997 ERROR    This record contains bad characters
2022-02-22:12:48:01,703 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SCD_personen_utf8.txt, 1643718576855495> from the bucket gce-master-data is readable
2022-02-22:12:48:23,596 ERROR    This record contains bad characters
2022-02-22:12:48:25,856 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SIEMS_OU1_assignment_rules_utf8.csv, 1643718597178075> from the bucket gce-master-data is readable
2022-02-22:12:48:25,872 ERROR    This record contains bad characters
2022-02-22:13:19:04,756 INFO     The file format for <Blob: gce-file-test-utf, ascii_test.txt, 1644936210296480> from the bucket gce-file-test-utf is readable
2022-02-22:13:19:04,757 INFO     This record can be process
2022-02-22:13:19:05,451 INFO     The file format for <Blob: gce-file-test-utf, bad_file_test.txt, 1645019484381980> from the bucket gce-file-test-utf is readable
2022-02-22:13:19:05,452 ERROR    This record contains bad characters
2022-02-22:13:19:06,149 INFO     The file format for <Blob: gce-file-test-utf, for_ascii_test.txt, 1645019473278964> from the bucket gce-file-test-utf is readable
2022-02-22:13:19:06,149 INFO     This record can be process
2022-02-22:13:21:48,904 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:13:21:49,530 ERROR    This record contains bad characters
2022-02-22:13:21:51,879 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SCD_personen_utf8.txt, 1643718576855495> from the bucket gce-master-data is readable
2022-02-22:13:22:15,466 ERROR    This record contains bad characters
2022-02-22:13:22:18,4 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SIEMS_OU1_assignment_rules_utf8.csv, 1643718597178075> from the bucket gce-master-data is readable
2022-02-22:13:22:18,19 ERROR    This record contains bad characters
2022-02-22:13:42:51,364 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SAL_Location_fuer_SIS_ATOS_utf8.txt, 1643720788671552> from the bucket gce-master-data is readable
2022-02-22:13:42:52,38 ERROR    This record contains bad characters
2022-02-22:13:42:55,64 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SCD_personen_utf8.txt, 1643718576855495> from the bucket gce-master-data is readable
2022-02-22:13:43:23,297 ERROR    This record contains bad characters
2022-02-22:13:43:27,95 INFO     The file format for <Blob: gce-master-data, clientData_utf8/SIEMS/SIEMS_OU1_assignment_rules_utf8.csv, 1643718597178075> from the bucket gce-master-data is readable
2022-02-22:13:43:27,118 ERROR    This record contains bad characters
2022-02-22:13:45:56,602 INFO     The file format for <Blob: gce-file-test-utf, ascii_test.txt, 1644936210296480> from the bucket gce-file-test-utf is readable
2022-02-22:13:45:56,602 INFO     This record can be process
2022-02-22:13:45:57,373 INFO     The file format for <Blob: gce-file-test-utf, bad_file_test.txt, 1645019484381980> from the bucket gce-file-test-utf is readable
2022-02-22:13:45:57,373 ERROR    This record contains bad characters
2022-02-22:13:45:58,240 INFO     The file format for <Blob: gce-file-test-utf, for_ascii_test.txt, 1645019473278964> from the bucket gce-file-test-utf is readable
2022-02-22:13:45:58,240 INFO     This record can be process
